run_id,robot,arm_id,step_idx,time_s,target_x,target_y,target_z,meas_x,meas_y,meas_z,dt
20260421_135152_roarm_1_ep01,roarm,roarm_1,40,7.8,280,0,250,279.379903275795,0.0386501079921313,250.753830892764,0.2
20260421_135152_roarm_1_ep02,roarm,roarm_1,41,8,300,-120,190,300.097333518973,-120.573341753416,188.800222720786,0.2
20260421_135152_roarm_1_ep02,roarm,roarm_1,42,8.2,298.333333333333,-110,195,300.489557151416,-112.261833510615,193.066690421911,0.2
20260421_135152_roarm_1_ep02,roarm,roarm_1,43,8.4,296.666666666667,-100,200,297.708704346904,-103.625177373899,196.422187069099,0.2
20260421_135152_roarm_1_ep02,roarm,roarm_1,44,8.6,295,-90,205,295.285530256452,-94.8386075294303,201.759706754955,0.2
20260421_135152_roarm_1_ep02,roarm,roarm_1,45,8.8,293.333333333333,-80,210,292.11332437181,-84.7117501423543,205.825246547489,0.2
20260421_135152_roarm_1_ep02,roarm,roarm_1,46,9,291.666666666667,-70,215,293.230748493407,-73.097885082015,212.561533395358,0.2
20260421_135152_roarm_1_ep02,roarm,roarm_1,47,9.2,290,-60,220,290.799459427791,-64.6498103998341,219.057926773176,0.2
20260421_135152_roarm_1_ep02,roarm,roarm_1,48,9.4,288.333333333333,-50,225,288.783570894803,-54.933443341015,224.785072271362,0.2
20260421_135152_roarm_1_ep02,roarm,roarm_1,49,9.6,286.666666666667,-40,230,286.88751997879,-44.8199564729861,228.331606377515,0.2
20260421_135152_roarm_1_ep02,roarm,roarm_1,50,9.8,285,-30,235,284.225655499088,-35.5866905651444,235.768230217402,0.2
20260421_135152_roarm_1_ep02,roarm,roarm_1,51,10,283.333333333333,-20,240,286.051793291835,-23.6473042868101,237.627399236791,0.2
20260421_135152_roarm_1_ep02,roarm,roarm_1,52,10.2,281.666666666667,-10,245,281.524371449504,-13.8621915243448,243.848019599977,0.2
20260421_135152_roarm_1_ep02,roarm,roarm_1,53,10.4,280,0,250,278.403813319542,-7.14883474753699,246.929258279971,0.2
20260421_135152_roarm_1_ep02,roarm,roarm_1,54,10.6,280,0,250,280.079516008731,-1.29738197366366,249.642240689636,0.2
20260421_135152_roarm_1_ep02,roarm,roarm_1,55,10.8,281.666666666667,10,245,281.052871315758,7.29757608733497,245.747528343613,0.2
20260421_135152_roarm_1_ep02,roarm,roarm_1,56,11,283.333333333333,20,240,284.025242489254,14.6091357031826,241.97006157906,0.2
20260421_135152_roarm_1_ep02,roarm,roarm_1,57,11.2,285,30,235,283.46999263991,25.4406818097853,237.390071630675,0.2
20260421_135152_roarm_1_ep02,roarm,roarm_1,58,11.4,286.666666666667,40,230,287.382668521982,34.4857473672454,233.208660441437,0.2
20260421_135152_roarm_1_ep02,roarm,roarm_1,59,11.6,288.333333333333,50,225,289.072955521324,45.8086890756875,226.968558202228,0.2
20260421_135152_roarm_1_ep02,roarm,roarm_1,60,11.8,290,60,220,289.4292242033,55.8045496222132,221.859937623325,0.2
20260421_135152_roarm_1_ep02,roarm,roarm_1,61,12,291.666666666667,70,215,291.153818770398,67.497214091469,218.335236611894,0.2
20260421_135152_roarm_1_ep02,roarm,roarm_1,62,12.2,293.333333333333,80,210,293.459191185589,76.3897314084545,212.8223348735,0.2
20260421_135152_roarm_1_ep02,roarm,roarm_1,63,12.4,295,90,205,294.86868810064,84.8677208349323,208.011166917169,0.2
20260421_135152_roarm_1_ep02,roarm,roarm_1,64,12.6,296.666666666667,100,200,296.653317540989,96.2139369320691,202.626967007858,0.2
20260421_135152_roarm_1_ep02,roarm,roarm_1,65,12.8,298.333333333333,110,195,298.282595464565,104.953804572977,196.848109002971,0.2
20260421_135152_roarm_1_ep02,roarm,roarm_1,66,13,300,120,190,299.328215127975,115.235848880694,193.487245529351,0.2
20260421_135152_roarm_1_ep02,roarm,roarm_1,67,13.2,300,120,190,298.509325411065,118.018460824235,190.207223392416,0.2
20260421_135152_roarm_1_ep02,roarm,roarm_1,68,13.4,300,120,190,297.84574394731,119.189312667895,189.780553263259,0.2
20260421_135152_roarm_1_ep02,roarm,roarm_1,69,13.6,300,120,190,301.727253041378,119.41276802558,188.877941055337,0.2
20260421_135152_roarm_1_ep02,roarm,roarm_1,70,13.8,300,120,190,302.860484905689,121.697226052469,189.474602022426,0.2
20260421_135152_roarm_1_ep02,roarm,roarm_1,71,14,300,120,190,298.494776078793,119.780442205496,189.705565561015,0.2
20260421_135152_roarm_1_ep02,roarm,roarm_1,72,14.2,300,120,190,300.017329663044,119.550379725053,190.365809837425,0.2
20260421_135152_roarm_1_ep02,roarm,roarm_1,73,14.4,300,120,190,300.592409363732,118.005463022046,189.148465503908,0.2
20260421_135152_roarm_1_ep02,roarm,roarm_1,74,14.6,300,120,190,299.044498271962,118.712519435328,189.454962437223,0.2
20260421_135152_roarm_1_ep02,roarm,roarm_1,75,14.8,300,120,190,299.766836041067,115.116857795667,189.399315017415,0.2
20260421_135152_roarm_1_ep02,roarm,roarm_1,76,15,300,120,190,301.8022112573,117.112765591448,190.775389320353,0.2
20260421_135152_roarm_1_ep02,roarm,roarm_1,77,15.2,300,120,190,301.000539231738,119.195424627273,190.386842573276,0.2
20260421_135152_roarm_1_ep02,roarm,roarm_1,78,15.4,300,120,190,297.916155256833,119.661107014624,191.70591694582,0.2
20260421_135152_roarm_1_ep02,roarm,roarm_1,79,15.6,300,120,190,299.598226151384,119.972729199162,189.715505712084,0.2
20260421_135152_roarm_1_ep02,roarm,roarm_1,80,15.8,300,120,190,299.847872968316,120.341332013882,190.351395677304,0.2
20260421_135152_roarm_1_ep03,roarm,roarm_1,81,16,300,-120,190,298.385266538949,-120.751580608188,189.98554900622,0.2
20260421_135152_roarm_1_ep03,roarm,roarm_1,82,16.2,300,-120,190,300.208434417678,-122.703415544157,190.467825085813,0.2
20260421_135152_roarm_1_ep03,roarm,roarm_1,83,16.4,300,-120,190,298.235671916473,-120.613327527941,190.77567324242,0.2
20260421_135152_roarm_1_ep03,roarm,roarm_1,84,16.6,300,-120,190,300.025518117251,-118.537721124738,191.210542357634,0.2
20260421_135152_roarm_1_ep03,roarm,roarm_1,85,16.8,300,-120,190,299.030364897781,-119.228963237203,189.374717694636,0.2
20260421_135152_roarm_1_ep03,roarm,roarm_1,86,17,300,-120,190,297.76172417995,-118.409518015704,189.835227222867,0.2
