Time_s,RL_SpeedOverride,Reward,TrackingError_mm,EE_Velocity_mms,TorqueMag_Nm
29.2227269,0.991821110248566,0.112546525402585,0.243,0.324325406310777,91.9040297814689
29.4243191,0.99165415763855,0.102949522914995,0.20412515937882,0.64865081262733,91.9040297814689
29.4755119,0.992046177387238,0.0836425315408426,0.164523687265278,4.33945664621527,91.9040297814689
29.5281546,0.99242228269577,0.0864506421095142,0.485113899572349,11.1824101647054,91.9040297814689
29.729406,0.992687702178955,0.0946999102526273,0.96472940916322,20.6189029176087,88.1607585871881
29.9992568,0.992962181568146,0.101812399896177,1.58234837135433,32.122246937321,88.1607585871881
30.0537263,0.993180692195892,0.110497762513955,1.35627868652805,45.197674739124,88.1607585871881
30.2861497,0.993379890918732,0.113713985498805,3.12261286616356,59.3823393211837,88.1607585871881
30.3395866,0.993538200855255,0.116907503114348,4.68620759055389,74.2453141645513,88.1607585871881
30.4063243,0.993530809879303,0.117134233604531,6.690735898095,89.3875932331633,77.9335995686011
30.8191385,0.993570983409882,0.128401011801789,3.39887241987628,104.442090973843,77.9335995686011
30.8721702,0.993652045726776,0.114776353873827,6.705684266799,119.07364231629,77.9335995686011
30.9247446,0.993711590766907,0.0999939609075475,10.6945797469923,132.97900267311,77.9335995686011
31.1260556,0.993748128414154,0.0848878273831302,15.0211827931121,145.886847939763,77.9335995686011
31.1781008,0.993606328964233,0.0708155214381028,18.7338144473195,157.557774494623,66.5991091486793
31.4500172,0.993499398231506,0.078804560122367,14.1364473959919,167.784299198933,66.5991091486793
31.6652034,0.993477642536163,0.0629905228457784,19.3781204895138,176.39085939682,66.5991091486793
31.7177381,0.993439078330994,0.0470275113173847,24.8751348744059,183.233812915313,66.5991091486793
31.7696709,0.993253707885742,0.0601232551346303,18.8125789422802,188.201438064307,66.5991091486793
31.9669697,0.993132174015045,0.050163980214414,22.7137185086859,191.213933636583,64.4443990974965
32.2265686,0.993041574954987,0.036430887401693,27.9383512836174,192.223418907827,64.4443990974965
32.2797045,0.993072092533112,0.035242305067553,28.3245614756903,191.213933636584,64.4443990974965
32.4815769,0.993335545063019,0.0215307301888138,33.9705690860608,188.201438064307,64.4443990974965
32.5315402,0.993574261665344,0.00877694121456393,39.4675586467933,183.23381291531,64.4443990974965
32.5822945,0.993802428245544,-0.0028066059324105,44.7592662898569,176.390859396823,65.6485065724889
32.9998537,0.993738114833832,0.0425057314969854,27.2050815799761,167.784299198934,65.6485065724889
33.0644559,0.993856430053711,0.0331562042623968,31.9318148148148,157.557774494623,65.6485065724889
33.1179903,0.993844330310822,0.0505913782535899,26.0545196586972,145.886847939764,65.6485065724889
33.322627,0.993857562541962,0.057303601322957,24.7074036747313,132.97900267311,65.6485065724889
33.3758863,0.993824005126953,0.0638014845789132,23.2720066334776,119.0736423163,63.8529276222136
33.6335531,0.993835985660553,0.0604641266599207,26.4052301773099,104.442090973834,63.8529276222136
33.8740838,0.993817329406738,0.0587462923254973,29.0868311417123,89.3875932331667,63.8529276222136
33.9255727,0.993766784667969,0.0586550494070729,31.3141717733453,74.2453141645333,63.8529276222136
33.9789757,0.993449568748474,0.104402453023117,11.5105706093856,59.3823393212001,63.8529276222136
34.1954778,0.99349570274353,0.103849155187646,9.56502253857097,45.1976747391332,79.081547630127
34.4637395,0.99331921339035,0.0981252126260512,9.010317383765,32.1222469372998,79.081547630127
34.5196444,0.993054091930389,0.10269674992203,4.08245036025678,20.6189029176334,79.081547630127
34.7297358,0.992806971073151,0.0937541082087259,4.41791978812121,11.1824101647002,79.081547630127
34.7806936,0.992511868476868,0.0847666728276444,4.54810248533622,4.33945664619984,79.081547630127
34.8329275,0.992114126682281,0.0841488796464371,1.104,0.648650812633396,78.7682723831059
35.2562466,0.992056667804718,0.0596570199941367,1.10507135824188,1.6216270315681,78.7682723831059
35.3076015,0.99273419380188,0.00115881733242469,1.16566411976938,10.8486416155301,78.7682723831059
35.3626923,0.993542551994324,0.00744131318776862,1.16378882176605,27.9560254117693,78.7682723831059
35.6152854,0.994188070297241,0.0268894682602557,2.57610154366243,51.5472572940325,78.7682723831059
35.6678085,0.994321346282959,0.0464127065039731,4.14652406509833,80.3056173432992,46.2930454969756
35.9385835,0.994744062423706,0.0586404918608653,7.34520066632001,112.9941868478,46.2930454969756
36.1431804,0.995068728923798,0.0666884498095754,11.7430771214131,148.455848302967,46.2930454969756
